channel_id,channel,community_id,sample_viewers,internal_strength
UC-jBS6YBYhMPCW2yZOB_UgA,夜空のおしゃべり部屋🌙,12,5,0.339605
UC3sxk9gzpiqhlIdgsOGIULw,はなこ,12,6,0.250577
UC3wbcGnKGUQjSf38n2rDoog,龍神波動BGM,12,5,0.239744
UC0fBJ4vGh5AtOXv-cR1EIRw,羽妃のタロット*⭐︎オラクルROOM,12,9,0.220731
UC29JkLvgbpIktDZb6WYHHuw,Divine tarot reading,12,3,0.216119
UCC4lVJaeT2H114-DJuEMloA,恋愛引き寄せチャンネル🧡りか【潜在意識×コーチング】,12,3,0.203936
UC1M8fu7fLfw-M1DR3Zql9rQ,‐sioさんの宇宙部屋‐,12,5,0.183785
UC1MrUSjRKwDJuHrNBd7Cp3Q,高瀬シュンスケの男性心理占い Tarot Reading,12,5,0.180409
UC-GJVz5Mqs8nLDG4JGU0xEA,声の調律師TOM,12,8,0.179524
UC1mv1_wL_UnCqXQEl_z7dUQ,Nao,12,9,0.170305
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,13,32,2.327646
UC09d82usokACH1z5YeKnfiA,Fifth Harmony,13,7,1.107163
UC1SqP7_RfOC9Jf9L_GRHANg,Avicii,13,9,0.991028
UC-hVOGj2apTeEvc49CrjQlg,Inner Lotus Music,13,18,0.990206
UC0MfjLaktBisOTKO9Xgj0ng,Nama Guitar Channel,13,15,0.955016
UC-9BNQSqNx9T6j63UqdP6hQ,作曲家・和田貴史の庭,13,10,0.867006
UC-y8ci7xfsu4L3zkSuHae0A,Justin Timberlake,13,9,0.862436
UC0XmONh3BZgA6I0G4F7ZCDQ,YES │Yopi's English School,13,35,0.852779
UC0B4rD2QKkIbHjuMub4jXhw,魔法の恋愛サプリ,13,11,0.83385
UC16niRr50-MSBwiO3YDb3RA,BBC News,13,18,0.813478
UC0SG0ourp3Qrt_7bqgxdCeg,せんぴちゃんねる,13,10,0.811738
UC0L9kkdJ2N6uMdhkEKaBg9A,豊川雄也Guitar Channel,13,9,0.798611
UC-wDoENlmgTNK356btBWpkw,シユウの作曲・DTM講座,13,8,0.746164
UC3jMy08han2ODgu-0L-zMVA,Erino Yumiki / 弓木英梨乃 YouTube Channel,13,7,0.690286
UC0lxqpc2hANi2hjtUXiW8Qw,Yuka Guitar Channel,13,12,0.686279
UC1h483R01zEPVlMxAE2BOow,PUPPET SUNSUN / パペットスンスン,13,23,0.580044
UC-SlVdCnyGUo_UrlZxmKGgg,Otogokudo Music,13,9,0.561992
UC1Uz3Jz4PXd9CpMkF-1XJwA,Guitar Salon International,13,3,0.471946
UCC3gGKJuchLXL7i80Kq_S8Q,偉人の智慧,13,22,0.466053
UC2kTZB_yeYgdAg4wP2tEryA,emimusic,13,3,0.426975
UC2L7vR43LKuBXXV2AentEMw,Luke's English Podcast,13,8,0.401811
UC1VYb0EKcZuy9rG3q0VR57Q,todrickhall,13,7,0.36713
UC-5MzIQb-PGF_O9pPyB2nmg,音楽生活シバっさんの部屋【毎週金曜18時更新】,13,9,0.365626
UC-iS9wMqGK2ZmNgjJsCKXXg,Healing Love Frequency,13,5,0.353393
UC0fvGpDXi7sV2hbgD-O47yw,Amaury Guichon,13,10,0.29954
UC0fel9fma6YY2EanMR14dMw,Yuki Oda / Holistic Glow Specialist🌿,13,5,0.268868
UC0YZCUchSEj29C1YMz8MrGw,管理栄養士 中村りえ「米粉おやつLabo」,13,4,0.25799
UC-5rzm-ycmKQxmSQnOaJJXw,cotocoto,13,11,0.253369
UCASe2_T_6LtZgzDS_KjFrkQ,OTAKING Anime Seminar,13,8,0.242623
UC3dIX91y-gu-PkXNx0qbszA,Sleep Hypnosis / Rye Yobanashi,13,7,0.223332
UC2oNx3mSUClH3_AUkT0lsUg,MindfulMed ,13,12,0.221107
UC-veA4H0QF3Ev4uZe9vpQrQ,大阪・海遊館 Osaka Aquarium Kaiyukan,13,6,0.217857
UC-5El9cit9a9OhRB_AFyrjA,Mr. & Mrs.Y studio™,13,7,0.195673
UC0R6UO7KdbteolkybHkrWVg,リサの世界,13,7,0.184048
UC0gvn7xAe2wHtFZYPqsf6bA,上岡正明【MBA保有･累計31冊ビジネス作家】,14,74,1.781176
UC-LDo-K0bca_G1jl5yk5sFA,石井久美子,14,15,1.74564
UC5Qgc-tEFmm5iQX5tUy6TyA,株リアルライブ,14,15,1.486695
UC-OQ5bos-1a70cZvYKUoxPg,Élan studio(旧Prima Ballett Klasse),14,5,0.980024
UC0BXb9Gz8Rxh0TJ6n4ayORw,初心者向けバレエレッスン【Haruka Kannou】,14,4,0.900228
UC0AFpKRYgpcsr0zLFUE6hlg,株の達人　公式チャンネル,14,14,0.728555
UC1_4Dgxm7gwcs7TPXPjcNwg,原田武夫国際戦略情報研究所(IISIA),14,14,0.697783
UC038ST96Lg0E01VVSOCAMnA,ゆっくり未来channel,14,9,0.686456
UC13uqFOdIrsRdl63n4OGOnw,ふえる 株式大学,14,10,0.618375
UCBkH4_mhZ0RZi5PehOn-HcA,IRサクッとAI解説　株初心者のための銘柄紹介,14,3,0.544561
UC0Rjg-kUtUCEvdMYwPQTUSA,Nine Universe,14,6,0.538713
UC1HkjsJ0Ttu7vd5mhbJgd9g,関西弁投資家つばさ,14,8,0.473927
UC0yOM-GVMLQTy6gDS0UZ1Pg,株屋の立ち話,14,8,0.394199
UC3ksN_4AjdLqefrgnSfB8NA,ちあこちゃんねる / Chiako channel,14,7,0.386762
UC08xdTMKb_imvITR1dhglgg,知りたい未来,14,8,0.36929
UC2ZDt1aIR-tA3lNuAnHEqCQ,ボクくま,14,5,0.3578
UC75KuCecKVZt7Wzu9yAU99A,BUCKET LIST〜死ぬまでにしたいこと〜,14,11,0.211464
UCJkq3q4UnEnayNbwt6N9ttg,鳥海翔の騙されない金融学,14,9,0.182987
UCAnrH6qdmJ7RyY-pAXxpWZQ,kmg,14,3,0.182635
UC31JWr1b3A_hrC79VVZPHUg,コインアカデミア【仮想通貨でFIRE】,14,4,0.1734
UC0ancztgcL56FIjeET_eJvA,奇跡の国それは日本【海外の反応】,14,4,0.157859
UC9Ije5dQVFx9uTGddG_U5XA,将棋放浪記【プロ棋士】,14,6,0.15321
UC0WQW-Fdwxu1ISo9EgAYItA,Global X Japan,14,7,0.122595
UC7F_CLFtxDetmUnORgmwImg,VALX 山本義徳 筋トレ大学,15,36,1.047605
UC-Zrs1kNTReEUfKWnDO_X4g,【THE WORK OUT】北島達也 公式Youtubeチャンネル,15,20,0.736356
UC5dzkTCM0Jxnc5widb8arDw,非株式会社いつかやる,15,30,0.730312
UC1sCj2fgOEphRa5H0ZaEjeg,katochan33,15,13,0.69571
UC4HOY-3PwLSV9c-Xoe3xQrQ,Kyokushin World-Champ kouketsu YouTube-Dojo,15,13,0.631368
UCNJRaN9NIAbCXpDa_hAKd3g,大人の学び直しTV,15,19,0.617843
UCEmUvweJwQ1EeUqb-dk8FkA,僕らの知らない物語,15,10,0.471278
UC6SEj6I-vKEL9tL5aAHHyZg,へんないきものチャンネル,15,13,0.426937
UC1uVJSclfUKr6RNa5C5zluw,科学的に楽しく自給自足ch,15,16,0.389041
UC7Ey8KpFqH59QQqTNSm0sOw,ひろむTV,15,14,0.325719
UCJc_jL0yOBGychLgiTCGtPw,国民民主党,15,3,0.285729
UC9IUL2mhXkPXQrH_x0XYzIw,うどんの機材部屋,15,3,0.276577
UC1MF4QvvvNIpogR6eCcUHcA,ナチュラルボディビルダー軸丸謙吾CH,15,6,0.253002
UC12RsAZe2Wmx5D9sCWesyNQ,フルコンタクトチャンネル,15,7,0.246784
UCN64oPXNfhEvPQJUaIHAEnA,Carmen-kun　Garden Channel,15,9,0.243242
UC2dWSCQluKtkppFXLQAp0vQ,田舎民カイジ【shorts】,15,5,0.217983
UC4h3X7qMLKpLT0yzbyYHj7Q,日本軍事情報,15,13,0.175565
UC1sCMCM2yQqS3dggBcTbNSg,Yusuke Yachi,15,17,0.169911
UCCJel9mmTsxDU9RiCwdiLiA,サイヤマングレート,15,9,0.15028
UC74GHh4GkKoTHzssH9vlp1w,イス軸法®︎Channel,15,6,0.142979
UC1ax6Oh62fiv2Q7L51bSvYQ,謎のちゃんねる,16,14,1.00902
UC1st2Mo2UrKD8YjmyU02NTQ,イエアンドライフ,16,33,0.830589
UC1S2_rXnhdcLkiQAV0kwGIg,Japanese Animator Mr.Gobunme,16,32,0.690449
UC22GM7rXPl0G1Bn-5kfppPg,まりもっこりのマネー教室,16,14,0.683777
UC1KM0FPG8NvCWKRZURZZEfQ,カカチャンネル,16,21,0.660189
UC21f1t3X_sYMD28XclLNpUw,たくみっく,16,11,0.61316
UC2ctq8sYlRXDUmsg3cEvvHQ,DAYTONA INTERNATIONAL,16,20,0.580773
UC0dyPXaF19VobhmnwN0PNqA,朝倉 ケンスケ,16,4,0.579727
UC-9xDciS5-k4LAp6RYcnn8g,macaron,16,10,0.405632
UC0eKvieg5gnnbNfo5QsinOA,ラブリーサムデイ,16,17,0.305788
UC1A9ZQaEIgU_zL6cGTIQW8g,ワールドブック,16,3,0.279425
UC3ULbNt5-DFM0aPZdhRwi7w,World U Academy/ヒーローズクラブ,16,8,0.217015
UC0l4tjS60zEod6OCC97-9BA,Souzoukan Technical Report,16,9,0.215439
UC-bmHfXtwFnKyJ2uwRvuQiw,節約と貯金と投資のゆるチャンネル,16,14,0.188758
UC12FUHVhwpC5lMYsMPMbmyg,Dashcam Roadshow,16,7,0.169218
UC35BdvE8Q4G5nLo0X1nBW5w,SAMEJIMA TIMES,16,14,0.165246
UC2NOk8DQ-KLc9ticdLPiOXQ,Rei丨暮らしとNotion。,16,9,0.153782
UC4wMRvFkrG1H81EPDA0zsIg,富士地震火山研究所byえいしゅう博士,16,22,0.138486
UC077797x8s188d_h0vrGBHA,BiX【ビックス】,16,9,0.134891
UCW01sMEVYQdhcvkrhbxdBpw,料理研究家リュウジのバズレシピ,17,19,0.865749
UC4IE5tKlSurbQFFeEcqhkOQ,編み物日和　どれみ♪,17,5,0.771402
UC3cs6g4_Rl4hPwEjEuxvVjw,大神さんの謎解き部屋,17,54,0.724971
UC438NzuH3byhVc9KSXKc8ZA,私立パラの丸高校,17,14,0.656584
UC3oPZC41Qvv0o3UKseuQLKA,ミミチャンネル　かぎ針編み,17,4,0.616745
UC5dtS_pi--8fLv-7ki8jtDA,資産形成チャンネル【ココザス】,17,3,0.489223
UCDampMTmVkf0D3rCvQP2R7A,サンシャイン池崎の超・空前絶後超絶怒涛のギャラクシーちゃんねる極,17,7,0.457744
UCXYlk6MXurenhAuTsUnpWrg,黒幕の日記帳,17,8,0.379044
UC3tbsC83WBCqaBJD9BbhbLA,セイラの人間分析ラボ,17,17,0.305696
UCVARwuMmqP4tqQFUQm57oQQ,RKJ VIDEO ,17,6,0.259922
UC3IqJWBWq3v468F6UYo8xDA,視る×識る×満る,17,3,0.201018
UC4QadOSsJu54Qs8z99shRiQ,釣りよかでしょう。,18,15,0.904186
UC3EDIinQZS_Db8cft_sQ5FQ,APHRODITE GANG,18,9,0.870963
UC0u-397edk1t_SNtgOcymMQ,JAPAN HOUND DIARY,18,5,0.606801
UC2iHI3kGrPcXeluLZ8H1CEA,渥美拓馬/Takuma Atsumi,18,9,0.487427
UC6IMGCz0Pjwt2icerqPIuZg,秦拓馬☆俺達。チャンネル,18,7,0.431794
UC4LPZMM2cZGkUBAZpBMU2_g,ヨメトオレ【音】,18,10,0.279198
UC2zM0ulWBixfvs9A-Mozr-Q,RIDE HI / ライドハイ,19,8,1.127627
UC10YgBg4a2mbe6fjJGsJxZw,Nobu Aoki,19,3,0.641335
UC7L_11j3h-LAzN671GKFnsQ,FamilytimeFT / 格闘技エンタメCH,19,18,0.599975
UC2bXo5ROWI6LY6m1jTaKNsg,格闘キャスト,19,8,0.37368
UC3jm_V8mHVvkTUr0GYtyXjg,高松あい_violin,19,12,0.259996
UCAcGenBoh-mXpufzPtNh0hg,hide channel【顔と体の描き方講座】,20,11,1.135804
UCCiOsYX3Q3wtgvtep-x_yjA,Naoki Saito illust Channel2,20,11,1.081393
UCB8gUdHweo--1aou95RQvQw,お絵かき講座パルミー【公式】,20,5,0.676588
UCHXgFLFyqR-XqtxfTH3qiYA,Deep Blizzard's Art School,20,4,0.33297
UC6he7aSwwn3JKc0qWi17QdA,maya painting tips,20,7,0.308198
UC10Z3uA6Rs1pwAY0oBCG0FA, タイヨーエイガ,21,16,0.68691
UCI3WAlb0djrpodA-2-aa9Hg,- United Gratitude -ユニグラ,21,22,0.658874
UC596VHuJ5Q11N81D6uNrrxA,English is EZ with Connor,21,3,0.413536
UCMUlmS8pieIFbNhN1SkeB8g,Japanese hunter's meal / ENG sub,21,5,0.3855
UCR5r-ZjTy9w-fdJ5UfXXelA,ミナミAアシュタールRadio,22,8,2.329133
UCHLGkgvgsSEe-2vLTQ7b42g,超次元ライブ『迷宮からの脱出パラレルワールドを移行せよ!』 ミナミAアシュタール,22,9,2.255226
UChWjjUTLKxhVN5mF4awH8Iw,ミナミAアシュタールチャンネル,22,4,1.493184
UCY8lDHJqxoyt06VjUXhk4QQ,ミナミAアシュタール,22,3,1.198086
UC16oMU-Ykq7Zm8JcgLWjzew,ZRデザインラボ,23,17,0.734152
UC0lhYcxxgSqa8DP6p2h1mwQ,How to Google!,23,3,0.391013
UC-sDjSPxGabigzhtidiS_gA,ぷくとも / iPad Illust Club,23,5,0.343139
UC2tunZXxelGam73VcK3E-ug,棚田行政書士の不動産大学【公式チャンネル・宅建】,24,23,0.58269
UC9FTrf3ryoNxs01o_a2FE6g,マジでイケてる宅建講座【ゆーき大学】,24,9,0.358234
UC98PlmYNo7PJSgTLWVKXoDg,こざりえの裏技宅建合格チャンネル,24,6,0.224456
UC7basVkzCE7iEJ3rHYmDFuA,日常英会話school ksp English,25,13,0.644279
UCXgd6LKq3xMCLGvW_AZhghQ,フレンズ英会話カフェ,25,5,0.395763
UC9Yva5b_FCTXHWHtLuvT7cw,English Hack,25,7,0.248516
UCaPJaMy0_OZlNjq7BVyTnkA,NOBROCKTV by Nobuyuki Sakuma,26,11,1.01857
UCDFUIHM-_G3GRwUlo6r7KxA,BSノブロック〜新橋ヘロヘロ団〜,26,6,0.544571
UCAL3H5xxIb7PhwkfaIf00fg,アンジャッシュ渡部がいつか地上波のグルメ番組に出ることを夢見てロケハンする番組,26,9,0.473999
UC26AciTXULvcABdrWbaeL8Q,るぅとちゃんねる【すとぷり】,27,6,0.681379
UC-1uvY3U4sMSGi52IcT_fWQ,さとみ【すとぷり】,27,6,0.681379
UC0uR95iuiMg9dM0AkSss3JA,piano DIY と 保守点検,28,6,0.516945
UC-4HMv1j00QTebcFg4mV2DQ,Paul Barton,28,6,0.516945
UC-6Il-_GUvpordvs2fz3JLw,ゆあんくん🍑,29,6,0.739267
UC-nNxTBjofBNwnkQmeBkvFA,るな🍑,29,4,0.739267
UC-jHioVmLr8Cb1lFBIZD2hQ,HRVY,30,4,0.335608
UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,30,11,0.335608
UC-_KlEHbeOq0qDeEZYPzz2A,40代からのFIRE計画,31,6,0.679985
UC0OBn-tWZT1lAASt9mwM4yg,ハル【資産を10倍にする投資】,31,6,0.679985
UC-_hIMdokLU_n0_pxkWaVKg,東京マルイ公式ch,32,5,0.774741
UC-bCNOEwD-Rc1uO0s_JZ2vg,カギッキ,32,4,0.774741
UC0D6qi-Gr5RW7hqOvTEKmAw,茅野愛衣が日本酒を飲みながら食べるだけ「かやのみ」 kayano mi ch.,33,3,1.0
UC0-H-XRuSPbDdPRmAnuzxSQ,マミルトン,33,3,1.0
UC4XS_dU0uz5ZU8RtO9p1DdQ,すにすて【公式】SneakerStep  - スニーカーステップ - STPR新人歌い手グループ,34,15,0.174614
UC0D6L-NV6fdgbJMRZH1Q5Ig,Nibakoちゃんねる　ダイハツの移動販売レンタカー,34,10,0.174614
UC1ZnBCHfNVlHjmGu83SmofQ,じゅん,35,5,0.603957
UC9Lx-zRFGfpuls27tNAOIqA,マエスケ,35,7,0.603957
UC7UmLmEh9zQW-YV2wCHHJNw,ハネハネ,36,5,0.650103
UC2CRqFsUHDqUGVQQRUaF1Ew,お馬さん,36,5,0.650103
UC2b1DGGaKy4e1LqbZYVqRqQ,石川典行サブチャンネル,37,9,0.564657
UCL9KXuGkAt5qCfUlMrJayMQ,石川典行チャンネル,37,4,0.564657
UC4p8BImprkspK5m-tawDVGw,こわ動!TOP5,38,5,0.276275
UC37xmcTGYR8W31vUN6l4JHA,40代ゲーマーなちょす,38,17,0.276275
UCHoOFVQAhK-QyoXgf0iaZIg,マッスルグリル,39,5,0.527743
UC3xd9YtthN6JEKEiRxdgJVQ,ネック,39,11,0.527743
UC3zx3B5VObMmSGyZk0mijxw,スマキン【Smakin】,40,10,0.42756
UC4TnL2yRWdT4GXzXaACPATw,キャッシュレスしすぎた【杉田】,40,5,0.42756
UC7OX9yGXLSJhSocOEVC6SQg,【占い 玄叡】九星&タロット,41,5,0.344844
UC455V0qKA3T-87i3Y5eRw9w,苫米地英人博士の教え,41,13,0.344844
UC6I6V7rxTngQ7D9xSP64NLQ,Jun Takeda,42,6,0.254706
UC4eYXhJI4-7wSWc8UNRwD4A,NPR Music,42,15,0.254706
UC5xkAVIjB7-a7dYCJTN_feg,🔥リベルタ久保🔥0から億まで3年で達成,43,6,0.798897
UCF6h70_MzCIVpv9e1IHx4LA,儲かるものしかやらない投資家 斉藤,43,3,0.798897
UC7F3jAsH6cGXF-vMD9hc-Wg,やまとのニッチな動画編集チャンネル,44,5,0.239852
UC8sHCoAfxXsEo6_p_HVcqTQ,葉っぱ Premiere動画編集室,44,10,0.239852
UC7N348fUF5Sh-N4m1y578zg,Number_i OFFICIAL,45,9,0.653074
UCRmF5Y0mEXwdqH3hSiiTXNw,TOBE OFFICIAL,45,3,0.653074
UCEXCEsV_t1X_d4gSirFLgvA,狂武蔵たくちゃんねる,46,12,0.368281
UCGRqql4D56uvMAo2uPbGEJA,Togo Ishii 1inch channel,46,5,0.368281
UCEbAXLRkQKcChYgi4zSudyw,SAM Get It Right,47,3,0.450204
UCM4qOCYKzBbuK1qK3YW9Fvg,ジョージ -メンズコーチ-,47,10,0.450204
UCkMbW8airnw23oEJVJUD8pg,えんむす,48,3,0.815432
UCHgmn654dSJaE6cSWzwYMDw,みっちーのアニメ,48,7,0.815432
UCJhjE7wbdYAae1G25m0tHAA,Cafe Music BGM channel,49,11,0.438387
UCQINXHZqCU5i06HzxRkujfg,BGM channel,49,7,0.438387
UCLcqrpFhRlJnm6etuLQblWg,【賛否両論】笠原将弘の料理のほそ道,50,11,0.188461
UCP2gnyy_-ToZeIDw6qeI6HA,George ジョージ吉田,50,12,0.188461
UCMIWtc0uU6tBUlYZKL2D-gA,相場師ジョニーのドバイ生活,51,5,0.479743
UCPlTtgZkoZIl5TorUei3iXg,クロユキFX　実戦テクニカルと相場分析,51,5,0.479743
UCNiurMpWExWgio2lqldycbA,辻ちゃんネル,52,6,0.579628
UCPrjycK4eiQhUw2PnVIq7Gg,CANACANA family,52,8,0.579628
UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,53,11,0.617188
UCX1xppLvuj03ubLio8jslyA,HikakinGames,53,5,0.617188
UCvOa5n0_wYjcbZBDOLehnlA,ミッドナイトムーン,54,3,0.429289
UCm2irRvKXyKsPf0Ylf2LwoA,Algometry,54,5,0.429289
