channel_id_a,channel_id_b,shared_viewers,fractional_overlap,weighted_cosine
UC-kwiDn_sPRckNtYLs-B8Tw,UC0FFHRF1mytLDhs6nxqGIQg,14,0.5004054,0.15219275653362274
UC-kwiDn_sPRckNtYLs-B8Tw,UC0I_4R0GPWnUnM-b4-KXnLw,3,0.12711057,0.1665397435426712
UC-kwiDn_sPRckNtYLs-B8Tw,UC1xO2eXAxRFjrp_0RPhcNTg,3,0.108699635,0.15688341856002808
UC-kwiDn_sPRckNtYLs-B8Tw,UC2boXfwHHmiu_qCJItGjvvQ,3,0.10276979,0.12069220840930939
UC-kwiDn_sPRckNtYLs-B8Tw,UC5p_nshDQNGjh2B3h-FP33g,4,0.13950224,0.17384541034698486
UC-kyyUVuJUtxi9L59_tWttg,UC-xNVaHIcx28c8MaJdDsxBw,4,0.11901021,0.14352518320083618
UC-kyyUVuJUtxi9L59_tWttg,UC01eIu3mRgE8aMtq_WrazGQ,5,0.15992564,0.17541718482971191
UC-kyyUVuJUtxi9L59_tWttg,UC0TNiclinjGoFh1MyFi0N5g,10,0.30978158,0.2263995110988617
UC-kyyUVuJUtxi9L59_tWttg,UC0WMYbByyUKdOytIyEoR-7Q,5,0.14044,0.20687928795814514
UC-kyyUVuJUtxi9L59_tWttg,UC0ksmumBTu2gltpZpwksbcA,7,0.21951145,0.12380532175302505
UC-kyyUVuJUtxi9L59_tWttg,UC0x3-oWbp8upxtyrOdquO8g,3,0.09238185,0.1269397735595703
UC-kyyUVuJUtxi9L59_tWttg,UC10Cp6r98mQjtEB_G7jwFjQ,4,0.12069762,0.1587172895669937
UC-kyyUVuJUtxi9L59_tWttg,UC14OtQ0hkT3BReOs6C1RKDA,4,0.1283365,0.16118396818637848
UC-kyyUVuJUtxi9L59_tWttg,UC1ahId_-0jdVG0zrgbEIAzQ,5,0.15298636,0.12446492165327072
UC-kyyUVuJUtxi9L59_tWttg,UC1xUVJIbbM-PV5W0Cci6zuA,7,0.2285816,0.17459258437156677
UC-kyyUVuJUtxi9L59_tWttg,UC2H9JFGicoq2me411QvDX5g,10,0.29542795,0.22745245695114136
UC-kyyUVuJUtxi9L59_tWttg,UC44JZ2KhRfdPMd-jTEtR4mA,4,0.12732844,0.14331327378749847
UC-kyyUVuJUtxi9L59_tWttg,UC5Qy8k_hK7eWs0pdF7rxiAA,5,0.16399828,0.13975360989570618
UC-kzC82QwWLa26a-RPIrQTw,UC059SA_tX-AptG0JdMgDG3g,3,0.10696429,0.1219671368598938
UC-kzC82QwWLa26a-RPIrQTw,UC0NW9j5c23P23RIfxL1DRsA,3,0.120515294,0.15915660560131073
UC-lFhQuhHaxAnRRSK1tds9g,UC-zIr6fvPAg-7TGCZkysoHw,3,0.082582586,0.1750917285680771
UC-lFhQuhHaxAnRRSK1tds9g,UC04oPzeoQiTne13IunjNT2g,17,0.5618974,0.3799263536930084
UC-lFhQuhHaxAnRRSK1tds9g,UC0AFpKRYgpcsr0zLFUE6hlg,3,0.10949558,0.12805123627185822
UC-lFhQuhHaxAnRRSK1tds9g,UC0LtdRW5VqSXnlq5FIcfzQg,17,0.5582333,0.38271886110305786
UC-lFhQuhHaxAnRRSK1tds9g,UC0SKIdgDQXqV4iSqOmDLSFQ,6,0.21658371,0.18573901057243347
UC-lFhQuhHaxAnRRSK1tds9g,UC0jNEDGSBcLnfQ8PDhkuYtA,5,0.19079848,0.21143271028995514
UC-lFhQuhHaxAnRRSK1tds9g,UC0mkUet8Tqz-rA7R3kDqRyg,3,0.090522885,0.14579825103282928
UC-lFhQuhHaxAnRRSK1tds9g,UC0qRlg0U8_6cMBvFJf0p9Fw,4,0.13335916,0.12232895940542221
UC-lFhQuhHaxAnRRSK1tds9g,UC0xRMqPOyRNPTaL6BxhbCnQ,6,0.1817553,0.13747943937778473
UC-lFhQuhHaxAnRRSK1tds9g,UC1CJfkyVslTkE9yAAnHRRrA,3,0.08372184,0.1293524205684662
UC-lFhQuhHaxAnRRSK1tds9g,UC1YCT9S8BFkXMYfOn6x0sgg,14,0.45997924,0.27799564599990845
UC-lFhQuhHaxAnRRSK1tds9g,UC1eqKLEd9a0aH3zwcdSP15w,3,0.0925926,0.2567034363746643
UC-lFhQuhHaxAnRRSK1tds9g,UC1nVq5-LTEdUVmr5FLfkd7A,5,0.19497164,0.12386608868837357
UC-lFhQuhHaxAnRRSK1tds9g,UC1st2Mo2UrKD8YjmyU02NTQ,5,0.17297292,0.13328297436237335
UC-lFhQuhHaxAnRRSK1tds9g,UC1uj19dZQXa17-SqNGpVNLw,3,0.090522885,0.14074695110321045
UC-lFhQuhHaxAnRRSK1tds9g,UC2F1iz-FwN5ax5xhm50dtaw,3,0.09154316,0.1720694750547409
UC-lFhQuhHaxAnRRSK1tds9g,UC2M-72jG8rauIKm6OSUnZoA,4,0.12214488,0.1701822429895401
UC-lFhQuhHaxAnRRSK1tds9g,UC2sBUignRWMrKJtIztlq_VA,5,0.17310546,0.24121221899986267
UC-lFhQuhHaxAnRRSK1tds9g,UC3N68KFMqDwacbD-WImpcvg,3,0.11544795,0.20821182429790497
UC-lFhQuhHaxAnRRSK1tds9g,UC3i7EDSiTalpUh81RUNuxFQ,3,0.10305436,0.15531180799007416
UC-lFhQuhHaxAnRRSK1tds9g,UC5qdpFDdzySFubUaDgCDoHQ,4,0.13709165,0.13718727231025696
UC-lFhQuhHaxAnRRSK1tds9g,UC5t5yQzJFvoMkLI5XXZiiIQ,5,0.16633897,0.2022976577281952
UC-lFhQuhHaxAnRRSK1tds9g,UC6OHCySp4R4_LsyKva1EcMA,4,0.12482163,0.14466248452663422
UC-lHJZR3Gqxm24_Vd_AJ5Yw,UC16niRr50-MSBwiO3YDb3RA,3,0.09814815,0.1296180933713913
UC-l_rrKhQtMr_elyEL9mmfQ,UC1GI4gCcL3_7Z1qQn4JqRwA,3,0.10007416,0.27731335163116455
UC-liCop3ltsdE_iklYpkNTA,UC01BeAkSUXcRX43_mPEz40g,5,0.14099371,0.22194239497184753
UC-liCop3ltsdE_iklYpkNTA,UC0iYy3mXLdy1gf2lnLJp_Qg,5,0.19810545,0.36851203441619873
UC-liCop3ltsdE_iklYpkNTA,UC13ZBsTf5xPJTVi8DLOrUfQ,3,0.101381466,0.1613544374704361
UC-liCop3ltsdE_iklYpkNTA,UC2LJKazqzQ-4ZFWPZFPLDSQ,4,0.121384636,0.13175147771835327
UC-liCop3ltsdE_iklYpkNTA,UC3Zr9eDEeKsCE4NgsW1mQ_Q,3,0.10643879,0.1412154734134674
UC-liCop3ltsdE_iklYpkNTA,UC8GgWCXNsrKkCeN5xt30Euw,4,0.15827702,0.3118196129798889
UC-ltIgkALuC9liu6rC_m7BQ,UC1zsShDyJp8AafQu9BPo1PQ,3,0.11044255,0.126620814204216
UC-mDy88DXCroo9rnH-6BT3A,UC0FFHRF1mytLDhs6nxqGIQg,3,0.09791666,0.1320490688085556
UC-mHxZS1MAMmRqpTKZZf8Fg,UC-noa6HH6h4YnjhAAJwUNkg,3,0.10601732,0.16182319819927216
UC-mpreu42R7mLtyOlPKelxQ,UC-qK1jcRfivvFDka3NhyUmA,3,0.1193724,0.19834069907665253
UC-mpreu42R7mLtyOlPKelxQ,UC-q_tseVpOJdn-IjNnsIyPQ,3,0.12778905,0.33597010374069214
UC-mpreu42R7mLtyOlPKelxQ,UC-w8-nqBLx50SaGsDcB4rZQ,3,0.10009122,0.2253420054912567
UC-mpreu42R7mLtyOlPKelxQ,UC-zHKPw_XqtMrOAl7Uor_7A,3,0.09220633,0.16883297264575958
UC-mpreu42R7mLtyOlPKelxQ,UC-zbEki0l8lx5HGfb31YmOg,5,0.15127474,0.13346345722675323
UC-mpreu42R7mLtyOlPKelxQ,UC04upX3blwqu1rJK-rLFYHQ,5,0.1740191,0.26961472630500793
UC-mpreu42R7mLtyOlPKelxQ,UC059SA_tX-AptG0JdMgDG3g,7,0.24128206,0.1410864144563675
UC-mpreu42R7mLtyOlPKelxQ,UC0D3mF1sUXy6FGE9zelfHJg,6,0.20391922,0.23157690465450287
UC-mpreu42R7mLtyOlPKelxQ,UC0DsmFzmHGq_jRwMOaPEh4w,3,0.11824004,0.1315077692270279
UC-mpreu42R7mLtyOlPKelxQ,UC0FkyfBoJXIIuQeZ9iurwNQ,6,0.22282861,0.12496521323919296
UC-mpreu42R7mLtyOlPKelxQ,UC0PotgTwYxbOZuM9FbWKdcg,22,0.72433025,0.14885684847831726
UC-mpreu42R7mLtyOlPKelxQ,UC0ZK-2GfWJEFlgsWreDmV_A,3,0.119298235,0.17783717811107635
UC-mpreu42R7mLtyOlPKelxQ,UC1FZ-jmqm3WyUkcSFhbszqA,4,0.14453876,0.20687228441238403
UC-mpreu42R7mLtyOlPKelxQ,UC1LF4Ti3XIB8yaL5_DP_azQ,4,0.119470544,0.14705567061901093
UC-mpreu42R7mLtyOlPKelxQ,UC1S31PbQRHVqGbe2mSwyQ6g,4,0.14576612,0.13869608938694
UC-mpreu42R7mLtyOlPKelxQ,UC2-L9lYVOdgqJn75iaJuT0Q,3,0.08982386,0.24617210030555725
UC-n5brBx3FyR6pRM0i5AEnQ,UC-noa6HH6h4YnjhAAJwUNkg,3,0.10787331,0.1481567621231079
UC-nMK37fDDgPTbENzjx31XQ,UC-qgCHahOqPsyi_HNnFfqPg,8,0.26152623,0.12807802855968475
UC-nMK37fDDgPTbENzjx31XQ,UC0B4rD2QKkIbHjuMub4jXhw,4,0.14054337,0.14958031475543976
UC-nMK37fDDgPTbENzjx31XQ,UC0NW9j5c23P23RIfxL1DRsA,7,0.26490486,0.13132889568805695
UC-nMK37fDDgPTbENzjx31XQ,UC0Wv49l3qlIdFX69FKD3y1g,10,0.31045777,0.24094751477241516
UC-nMK37fDDgPTbENzjx31XQ,UC38PdLw9v5LoC5cAGTDmyoQ,3,0.106249996,0.14316733181476593
UC-nMK37fDDgPTbENzjx31XQ,UC4LBOkVeWybjgZcruTPR1PQ,5,0.17399889,0.12948055565357208
UC-nMK37fDDgPTbENzjx31XQ,UC7JQKVJMCIuVMcrFXSozMCw,3,0.08953556,0.13157182931900024
UC-nMK37fDDgPTbENzjx31XQ,UC7t5WoXYPWpsvRMpIGVLtuA,3,0.14105691,0.14969958364963531
UC-nMK37fDDgPTbENzjx31XQ,UC8XtvMtw4upzmugbL_MmEHg,3,0.097849466,0.12792904675006866
UC-nMK37fDDgPTbENzjx31XQ,UCFdBehO71GQaIom4WfVeGSw,3,0.3989247,0.14728504419326782
UC-nMK37fDDgPTbENzjx31XQ,UCSV7XsNgbtIjK2sBLrhpZ4A,3,0.4601449,0.13021937012672424
UC-noa6HH6h4YnjhAAJwUNkg,UC-oEP6v7yPa4hANJvL9aQuw,4,0.14994748,0.13733001053333282
UC-noa6HH6h4YnjhAAJwUNkg,UC-tmV1TLQeBMq05L8Vf_tTA,7,0.2518374,0.13661319017410278
UC-noa6HH6h4YnjhAAJwUNkg,UC-u2UuPGDXXb4K4vaR_yXvA,3,0.09493613,0.17424620687961578
UC-noa6HH6h4YnjhAAJwUNkg,UC0-Q8LcXk1LnBUqVr9bhI5Q,3,0.101447046,0.1358819156885147
UC-noa6HH6h4YnjhAAJwUNkg,UC059SA_tX-AptG0JdMgDG3g,12,0.40081945,0.14102713763713837
UC-noa6HH6h4YnjhAAJwUNkg,UC09D3M_DdLaZMJnZp0v4pLQ,8,0.30647504,0.16847090423107147
UC-noa6HH6h4YnjhAAJwUNkg,UC0AagSlBxG7IQPGRwwoGDWg,7,0.23361428,0.129326730966568
UC-noa6HH6h4YnjhAAJwUNkg,UC0FFHRF1mytLDhs6nxqGIQg,27,0.9449396,0.2255062758922577
UC-noa6HH6h4YnjhAAJwUNkg,UC0LUZomFWMyUA9JywQb-GvA,7,0.23455557,0.12690673768520355
UC-noa6HH6h4YnjhAAJwUNkg,UC0PotgTwYxbOZuM9FbWKdcg,37,1.2518636,0.1548042893409729
UC-noa6HH6h4YnjhAAJwUNkg,UC0XVEWjE-St3oaYbYaVtjzA,3,0.10904762,0.14756830036640167
UC-noa6HH6h4YnjhAAJwUNkg,UC0bSCu9Ok99CHKOHpUyhCoA,5,0.20702314,0.15096427500247955
UC-noa6HH6h4YnjhAAJwUNkg,UC0dXZdPnEK8XOa-uiQyXeTw,6,0.21765551,0.1506117880344391
UC-noa6HH6h4YnjhAAJwUNkg,UC0e6zo8oX6ISSBjPaSZsjeA,10,0.345005,0.1413746029138565
UC-noa6HH6h4YnjhAAJwUNkg,UC0hUsLLUfRY5-Q05alte43g,4,0.14276357,0.1415931135416031
UC-noa6HH6h4YnjhAAJwUNkg,UC0nP81Fj8D1HveiG45W_G1g,6,0.23200792,0.12685437500476837
UC-noa6HH6h4YnjhAAJwUNkg,UC0yQ2h4gQXmVUFWZSqlMVOA,19,0.6372732,0.17269034683704376
UC-noa6HH6h4YnjhAAJwUNkg,UC0yqjDdsDfmzHasfbEk0qmg,4,0.13356376,0.166291743516922
UC-noa6HH6h4YnjhAAJwUNkg,UC1sCMCM2yQqS3dggBcTbNSg,5,0.16680557,0.12460337579250336
UC-noa6HH6h4YnjhAAJwUNkg,UC2DLYvRf5PZHytTEb137nvw,3,0.12179487,0.1335584819316864
UC-noa6HH6h4YnjhAAJwUNkg,UC5-1o0J3IbPsW2piG7qZ9UQ,4,0.19743216,0.25127917528152466
UC-o-E6I3IC2q8sAoAuM6Umg,UC1iA6_NT4mtAcIII6ygrvCw,3,0.10928888,0.5900415778160095
UC-oB1viuwdIH8dkss87KSYw,UC-opZ_LtdBgD0nqCo06Uxiw,5,0.19957116,0.18745627999305725
UC-oB1viuwdIH8dkss87KSYw,UC-zbEki0l8lx5HGfb31YmOg,5,0.20891064,0.15252983570098877
UC-oB1viuwdIH8dkss87KSYw,UC09D3M_DdLaZMJnZp0v4pLQ,5,0.18019798,0.1362336277961731
UC-oB1viuwdIH8dkss87KSYw,UC0AagSlBxG7IQPGRwwoGDWg,8,0.30500424,0.2322198748588562
UC-oB1viuwdIH8dkss87KSYw,UC0EA20nvW9PmBCA4iIrAYvw,5,0.17631337,0.18189896643161774
UC-oB1viuwdIH8dkss87KSYw,UC0aToF412eWBjYJ6pPzUuZQ,8,0.29116157,0.12179052084684372
UC-oB1viuwdIH8dkss87KSYw,UC12HMtO5MYph9dCZZ7yygng,5,0.19599071,0.14438758790493011
UC-oB1viuwdIH8dkss87KSYw,UC43KSVyRxlUGDaL09wRjxLA,3,0.13226011,0.126979261636734
UC-oB1viuwdIH8dkss87KSYw,UC5FHro6XfWMGHafWWavzXaQ,3,0.14862916,0.1730627417564392
UC-oEP6v7yPa4hANJvL9aQuw,UC0D596LYDZO95xGiNAGYs2g,5,0.16500632,0.2245677262544632
UC-oEP6v7yPa4hANJvL9aQuw,UC0e6zo8oX6ISSBjPaSZsjeA,4,0.14674234,0.1721998006105423
UC-oEP6v7yPa4hANJvL9aQuw,UC0w34ML2u_eWfWv6ZflIXxA,3,0.096858464,0.12631338834762573
UC-ojS63IBNqKmyBn9EP-NdQ,UC0aToF412eWBjYJ6pPzUuZQ,4,0.13912219,0.12309858947992325
UC-ojS63IBNqKmyBn9EP-NdQ,UC7dXPammhcS6lrPzgq7WAPQ,3,0.090964794,0.2268947809934616
UC-omR0003AKfL95jECR_cAQ,UC0K-L3dioNK9vi11wR_nCBQ,3,0.09141414,0.30727720260620117
UC-opZ_LtdBgD0nqCo06Uxiw,UC-wYwXKRpb8QZxo3i9uyRXA,4,0.116237804,0.1433798223733902
UC-opZ_LtdBgD0nqCo06Uxiw,UC0AagSlBxG7IQPGRwwoGDWg,3,0.13442461,0.15891695022583008
UC-pQL-6zNVmjbm0qpaas8EA,UC-xs_TO6k_0TZ91OsBv0d-g,4,0.14345711,0.12167931348085403
UC-pQL-6zNVmjbm0qpaas8EA,UC09D3M_DdLaZMJnZp0v4pLQ,3,0.11112711,0.13128308951854706
UC-pQL-6zNVmjbm0qpaas8EA,UC0AanNmw5A6nchQca8IbKMg,4,0.13386613,0.16343660652637482
UC-pQL-6zNVmjbm0qpaas8EA,UC0D596LYDZO95xGiNAGYs2g,3,0.14002013,0.14300954341888428
UC-pQL-6zNVmjbm0qpaas8EA,UC0e6zo8oX6ISSBjPaSZsjeA,4,0.14560987,0.12823182344436646
UC-pQL-6zNVmjbm0qpaas8EA,UC1bmnUH1ffc63zohkPvtXcQ,6,0.23405188,0.1232803463935852
UC-pQL-6zNVmjbm0qpaas8EA,UC3FKwhMnGdubV8oc54EOlDw,3,0.09185606,0.12954890727996826
UC-pkVT7PmmhoBUYfqz7JN9Q,UC-qgCHahOqPsyi_HNnFfqPg,8,0.24214561,0.12083236873149872
UC-pkVT7PmmhoBUYfqz7JN9Q,UC-smeLB9AnOTeypr1YyjJ3A,3,0.11448276,0.15438851714134216
UC-pkVT7PmmhoBUYfqz7JN9Q,UC-wYwXKRpb8QZxo3i9uyRXA,5,0.17132416,0.12267105281352997
UC-pkVT7PmmhoBUYfqz7JN9Q,UC-xs_TO6k_0TZ91OsBv0d-g,8,0.28897187,0.1413763016462326
UC-pkVT7PmmhoBUYfqz7JN9Q,UC-zbEki0l8lx5HGfb31YmOg,7,0.22024027,0.1449345052242279
UC-pkVT7PmmhoBUYfqz7JN9Q,UC01kcYpT2NKrrJWkC-h90YQ,5,0.18070827,0.18004325032234192
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0AFpKRYgpcsr0zLFUE6hlg,4,0.14824016,0.1440596729516983
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0AuyBe0-TDTqSWY27nhYBw,7,0.23883374,0.1785283237695694
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0FFHRF1mytLDhs6nxqGIQg,16,0.5179585,0.15322688221931458
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0FkyfBoJXIIuQeZ9iurwNQ,17,0.5607308,0.23455879092216492
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0PotgTwYxbOZuM9FbWKdcg,31,1.1122934,0.1705024689435959
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0XmONh3BZgA6I0G4F7ZCDQ,5,0.3105112,0.18014448881149292
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0aToF412eWBjYJ6pPzUuZQ,14,0.45286703,0.17073829472064972
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0gvn7xAe2wHtFZYPqsf6bA,9,0.32846358,0.13040240108966827
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0ksmumBTu2gltpZpwksbcA,10,0.30788657,0.1664261519908905
UC-pkVT7PmmhoBUYfqz7JN9Q,UC0yOM-GVMLQTy6gDS0UZ1Pg,3,0.10119048,0.128138929605484
UC-pkVT7PmmhoBUYfqz7JN9Q,UC17qqZ8hk0HkHLm3zj5bnyQ,5,0.20353688,0.12685731053352356
UC-pkVT7PmmhoBUYfqz7JN9Q,UC1CmBZNCHu8Hq5gr7POCSIg,3,0.101149425,0.13457956910133362
UC-pkVT7PmmhoBUYfqz7JN9Q,UC1siOb3YGln2SqwT03jEZZg,3,0.089527026,0.14506706595420837
UC-pkVT7PmmhoBUYfqz7JN9Q,UC35BdvE8Q4G5nLo0X1nBW5w,5,0.14102444,0.13449248671531677
UC-pkVT7PmmhoBUYfqz7JN9Q,UC4OqUn5DHBYhk9VOHs89lWQ,3,0.07869674,0.13872958719730377
UC-pm5zIjZoN4o-QB5RhV76A,UC0FFHRF1mytLDhs6nxqGIQg,3,0.0905191,0.12696298956871033
UC-qGvSI8Md4FVpL4NMKuRsg,UC0J207a77jE68AocS6BtzRg,3,0.09899889,0.5772995948791504
UC-qK1jcRfivvFDka3NhyUmA,UC059SA_tX-AptG0JdMgDG3g,4,0.14693576,0.16161733865737915
UC-qK1jcRfivvFDka3NhyUmA,UC0NEFJxGzqMUVzh7b0sc1Uw,3,0.101515725,0.14003115892410278
UC-qgCHahOqPsyi_HNnFfqPg,UC-suR0N5rb8eR4m3M5Z0elg,3,0.11248751,0.13999181985855103
UC-qgCHahOqPsyi_HNnFfqPg,UC-wYwXKRpb8QZxo3i9uyRXA,6,0.17455809,0.126912459731102
UC-qgCHahOqPsyi_HNnFfqPg,UC-zHKPw_XqtMrOAl7Uor_7A,3,0.08977213,0.12449674308300018
UC-qgCHahOqPsyi_HNnFfqPg,UC00rnQH4OeToDAK93dD3fmQ,5,0.21269257,0.15677286684513092
UC-qgCHahOqPsyi_HNnFfqPg,UC0AagSlBxG7IQPGRwwoGDWg,7,0.23019259,0.16040077805519104
UC-qgCHahOqPsyi_HNnFfqPg,UC0BCfHbNORhd7dsw1R5rw9w,4,0.11032648,0.12838229537010193
UC-qgCHahOqPsyi_HNnFfqPg,UC0J207a77jE68AocS6BtzRg,3,0.09784946,0.14907614886760712
UC-qgCHahOqPsyi_HNnFfqPg,UC0L7F652u_2kIsirLNI6ZLQ,10,0.32411665,0.15300503373146057
UC-qgCHahOqPsyi_HNnFfqPg,UC0T9mx1-Nqd01vPFmpk7amA,11,0.3532971,0.14985695481300354
UC-qgCHahOqPsyi_HNnFfqPg,UC0WP5P-ufpRfjbNrmOWwLBQ,3,0.10264409,0.12140735983848572
UC-qgCHahOqPsyi_HNnFfqPg,UC0eDNB1PZKimS476G5qYOEw,3,0.11149159,0.1475844532251358
UC-qgCHahOqPsyi_HNnFfqPg,UC0eN2lZzUS1mbNOugWsisvw,3,0.106618814,0.1255519688129425
UC-qgCHahOqPsyi_HNnFfqPg,UC0fSYqtJMTWXUNQ19QYWH3w,5,0.17340685,0.24878999590873718
UC-qgCHahOqPsyi_HNnFfqPg,UC0p47apUYF0NuIki7Xq5tOg,3,0.10827702,0.17984004318714142
UC-qgCHahOqPsyi_HNnFfqPg,UC0qQmKEox2C4fT_o1kedZLw,3,0.105508335,0.17443062365055084
UC-qgCHahOqPsyi_HNnFfqPg,UC156fKHRqURL1yIKyQ37wZA,3,0.08600138,0.18374477326869965
UC-qgCHahOqPsyi_HNnFfqPg,UC1J7Kx06xlz0Ed4Z7dT3I6g,3,0.092919834,0.13407598435878754
UC-qgCHahOqPsyi_HNnFfqPg,UC1Lp8HbCqOPBMT1W_mjb21A,8,0.27347463,0.1339760571718216
UC-qgCHahOqPsyi_HNnFfqPg,UC1bt4jsQi5JDW9tR-qaI4lg,7,0.23061602,0.14551089704036713
UC-qgCHahOqPsyi_HNnFfqPg,UC1nznQzS-aHtUaICqGy-4cg,3,0.11455669,0.13072548806667328
UC-qgCHahOqPsyi_HNnFfqPg,UC25EBu6EIw7ZJmQPzPq5f4w,4,0.13125695,0.14828605949878693
UC-qgCHahOqPsyi_HNnFfqPg,UC2A9bPIozUiYiXBbBdCF3eA,8,0.2867237,0.12342172861099243
UC-qgCHahOqPsyi_HNnFfqPg,UC2Ku8de18zPkAAdguvdKCiQ,3,0.13438734,0.14779968559741974
UC-qgCHahOqPsyi_HNnFfqPg,UC2YCORq-wZiYSCMxLfn0Hjw,3,0.102763355,0.16372938454151154
UC-qgCHahOqPsyi_HNnFfqPg,UC2ghxrGPzvBMy-GAg2q7BAQ,3,0.10756578,0.12655839323997498
UC-qgCHahOqPsyi_HNnFfqPg,UC33TRheKFRadCN8wnkZh7PA,4,0.14823915,0.13334870338439941
UC-qgCHahOqPsyi_HNnFfqPg,UC3BSzbgMn2vLYS4Dp_i-bow,4,0.18355179,0.1408981829881668
UC-qgCHahOqPsyi_HNnFfqPg,UC3jD35MI4XdnAXm5hCXr04A,3,0.121212125,0.1939450204372406
UC-qgCHahOqPsyi_HNnFfqPg,UC5X_EosD9VyZYAHSYZ6fb8g,3,0.10801564,0.15842899680137634
UC-rTBOFUf2IBumga8RzLdWA,UC-xs_TO6k_0TZ91OsBv0d-g,5,0.15938862,0.12385097146034241
UC-rTBOFUf2IBumga8RzLdWA,UC059SA_tX-AptG0JdMgDG3g,7,0.20647857,0.14303268492221832
UC-rTBOFUf2IBumga8RzLdWA,UC0AanNmw5A6nchQca8IbKMg,4,0.14254537,0.15943336486816406
UC-rTBOFUf2IBumga8RzLdWA,UC0D596LYDZO95xGiNAGYs2g,4,0.14355242,0.13431748747825623
UC-rTBOFUf2IBumga8RzLdWA,UC0PotgTwYxbOZuM9FbWKdcg,16,0.5072143,0.12348775565624237
UC-rTBOFUf2IBumga8RzLdWA,UC0_J_HiKEc4SG8E8_feekLA,3,0.10653244,0.13751406967639923
UC-rTBOFUf2IBumga8RzLdWA,UC0aToF412eWBjYJ6pPzUuZQ,12,0.45078877,0.26993200182914734
UC-rTBOFUf2IBumga8RzLdWA,UC0bSCu9Ok99CHKOHpUyhCoA,3,0.10620553,0.15247857570648193
UC-sDjSPxGabigzhtidiS_gA,UC16oMU-Ykq7Zm8JcgLWjzew,3,0.114197865,0.343138724565506
UC-sUWj7fzOBSyhT_ohEGvZA,UC01Ng5lwle6eRSl3rUrbBXg,3,0.096982755,0.19205494225025177
UC-sUWj7fzOBSyhT_ohEGvZA,UC0mhOaiTObQ9hsCIBQM7Hnw,3,0.09769881,0.15985621511936188
UC-sUWj7fzOBSyhT_ohEGvZA,UC46u5qG6vqDdrNYgqRVvq3Q,3,0.10846562,0.1700923591852188
UC-sb7kM8fmYhlRrXEm7W18Q,UC-wYwXKRpb8QZxo3i9uyRXA,3,0.088392854,0.13372090458869934
UC-sb7kM8fmYhlRrXEm7W18Q,UC0LUZomFWMyUA9JywQb-GvA,5,0.1513472,0.21446546912193298
UC-sb7kM8fmYhlRrXEm7W18Q,UC0gpekdxUu5gN5SPGd9Nrdg,3,0.096841395,0.1322595477104187
UC-sb7kM8fmYhlRrXEm7W18Q,UC0xYGj09xcSMEIN56dNn8GA,3,0.08884721,0.1406836062669754
UC-smiHPuMela07NTmpF6hZw,UC059SA_tX-AptG0JdMgDG3g,3,0.104329005,0.16987967491149902
UC-smiHPuMela07NTmpF6hZw,UC0yQ2h4gQXmVUFWZSqlMVOA,3,0.104329005,0.13083679974079132
UC-suR0N5rb8eR4m3M5Z0elg,UC3p5OTQsMEnmZktWUkw_Y0A,3,0.11203703,0.14048750698566437
UC-tUtC7aQXLccSLqW7edsZQ,UC1z_KW_4kppjwbRwpPdVnRg,3,0.1252671,0.1931472271680832
UC-tmV1TLQeBMq05L8Vf_tTA,UC-wJmWixKoDH3ycRrCRvPAQ,3,0.097072884,0.12851928174495697
UC-tmV1TLQeBMq05L8Vf_tTA,UC089UQ4bfVnh8MatGM9Ofqg,3,0.10095176,0.17267805337905884
UC-tmV1TLQeBMq05L8Vf_tTA,UC0B4rD2QKkIbHjuMub4jXhw,4,0.1238767,0.18382008373737335
UC-tmV1TLQeBMq05L8Vf_tTA,UC0NW9j5c23P23RIfxL1DRsA,7,0.26625347,0.18403694033622742
UC-tmV1TLQeBMq05L8Vf_tTA,UC0rvsDnTlvualb1EkgbxBzQ,13,0.44839787,0.29034918546676636
UC-tmV1TLQeBMq05L8Vf_tTA,UC16NNFKodOsrgi0Nla5XPKg,7,0.25825864,0.178343266248703
UC-tmV1TLQeBMq05L8Vf_tTA,UC1mv1_wL_UnCqXQEl_z7dUQ,3,0.08933081,0.13691675662994385
UC-tmV1TLQeBMq05L8Vf_tTA,UC1pSncDXYrP1c6VWDGIGcNg,5,0.17055742,0.14116428792476654
UC-tmV1TLQeBMq05L8Vf_tTA,UC1s2W6VK-34ZXehFgnNMwoA,3,0.10580161,0.12287738919258118
UC-tmV1TLQeBMq05L8Vf_tTA,UC2l_FQ800uKs7TMYjay2Tsw,4,0.13531406,0.14269159734249115
UC-tmV1TLQeBMq05L8Vf_tTA,UC4BIUwrzsbX5-vDWCcyfGog,4,0.16080551,0.21153269708156586
UC-tmV1TLQeBMq05L8Vf_tTA,UC5z705CUTh_plTUnvnSCvQw,4,0.16261905,0.14891307055950165
